pointID,CEI
12016,0.22488030721968297
12017,0.2481590103562463
12018,0.26034863223076266
12019,0.23224147198424708
12020,0.251924218471398
12021,0.22590093056386684
12022,0.22590912995823906
12023,0.20376534612932884
12024,0.21831385382862964
12025,0.21574566082282332
12026,0.2503345909662719
12027,0.26482692302177846
12028,0.2623156796463693
12029,0.2953297629099971
12030,0.29205425622386905
12031,0.28713883875146007
12032,0.28223358575116697
12033,0.27639573054581756
12034,0.28853718361560915
12035,0.305040098324922
12036,0.3206859149228594
12037,0.35834547493638674
12038,0.3746359681552912
12039,0.36849171702507577
12040,0.3697827346419395
12041,0.3565006291021456
12042,0.3362601194783964
12043,0.31436248922943444
12044,0.3120206341890624
12045,0.2717304893355072
12046,0.2678490122254791
12047,0.2590319220313649
12048,0.25656040490882637
12049,0.26899155325630114
12050,0.255523089885012
12051,0.23222502136636486
12052,0.2308704886765925
12053,0.22320446139662511
12054,0.24316846939256345
12055,0.2594762502547671
12056,0.2313897638548872
12057,0.2480787167114236
12058,0.24605512212060657
12059,0.2493882884482338
12060,0.26722619586535057
12061,0.2771225672902623
12062,0.25850573924651443
12063,0.2600780252012148
12064,0.24300429705324136
12065,0.2281195960218235
12066,0.19906464083777148
12067,0.21004087617543232
12068,0.2124268904330315
12069,0.2018223932925891
12070,0.197387935177279
12071,0.20923138292590013
12072,0.1932744026334398
12073,0.16983885961713663
12074,0.1750945108845585
12075,0.1692471435056449
12076,0.17655666241821244
12077,0.16955933462715408
12078,0.1742707014620727
12079,0.2273881536072385
12080,0.36080128499670316
12081,0.34146378458540994
12082,0.21612451659660803
12083,0.17493067884215244
12084,0.17055963422243725
12085,0.15170656648053835
12086,0.18028052707253558
12087,0.203551294585651
12088,0.2066408337993674
12089,0.20007231684251844
12090,0.1818780641624714
12091,0.1652536990558387
12092,0.16119265158057766
12093,0.15631339792323606
12094,0.12921554676814506
12095,0.13452495395237662
12096,0.14182946990172965
12097,0.1672102770018278
12098,0.14944824060935466
12099,0.15602846884272215
12100,0.16071922587872828
12101,0.18390810185335926
12102,0.20966537493804
12103,0.19440449474608498
12104,0.1859844942662047
12105,0.18045514879654143
12106,0.21811880610284815
12107,0.22450913081083734
12108,0.22058155424012216
12109,0.2095527812304697
12110,0.21112615026828654
12111,0.20193130398555653
12112,0.20438961860862792
12113,0.20588305553239664
12114,0.18409152723308006
12115,0.29802603289133317
12116,0.3137191793688633
12117,0.21900418878513242
12118,0.16211926333463728
12119,0.15310425242811154
12120,0.14465755695402002
12121,0.15253224029482174
12122,0.1481537127431345
12123,0.13178633319187857
12124,0.12670278433450452
12125,0.12799146580108314
12126,0.13691991070091042
12127,0.1328902371487632
12128,0.13428428338351106
12129,0.13326875066216723
12130,0.12806177349291567
12131,0.16708882017723267
12132,0.16926592370876256
12133,0.1828509175705748
12134,0.17707634349318352
12135,0.19129698911867626
12136,0.20507920035336766
12137,0.19807018135828935
12138,0.22213653581015036
12139,0.21658810450796834
12140,0.20396919378701822
12141,0.21583797940251798
12201,0.23858722864519985
12202,0.25821082079741603
12203,0.2760841025758139
12204,0.28271145179302315
12205,0.30145772508513413
12206,0.2874077227147894
12207,0.30437140296575915
12208,0.2746074622929002
12209,0.2777341850630642
12210,0.27148730166785634
12211,0.26866058362981077
12212,0.24386936669430964
12213,0.2248232990637182
12214,0.20503060605169715
12215,0.21468285999856407
12216,0.25779523642922064
12217,0.2397219181253242
12218,0.24314445335031667
12219,0.21577194719004353
12220,0.24499043547741375
12221,0.2743289738598943
12222,0.2548322754188392
12223,0.23119411894051298
12224,0.22760421507787995
12225,0.212939379508776
12226,0.21396331800051796
12227,0.2524867601176241
12228,0.28212742441150723
12229,0.2788175013355966
12230,0.29901471840556826
12231,0.2976362368906413
12232,0.30861017681852665
12233,0.34449464858866596
12234,0.3093462561674984
12235,0.32389216472314514
12236,0.3362042741834825
12237,0.33449777788094487
12238,0.33901957459205856
12239,0.3490190101696511
12240,0.34734043330681474
12241,0.32743312123412915
12242,0.32425266520701224
12243,0.2988181258947793
12244,0.3367478972366044
12245,0.3207137123932185
12246,0.2777108194707032
12247,0.2772278835614625
12248,0.26089899996506405
12249,0.2620517704461363
12250,0.24758137248405004
12251,0.2365225494400431
12252,0.2294132397586001
12253,0.20357072410887173
12254,0.2288444942011903
12255,0.2317633915079893
12256,0.24102664900130522
12257,0.20523883146457395
12258,0.25863495900447664
12259,0.2467249254526172
12260,0.27247505162271596
12261,0.29009139967727554
12262,0.2887834144655157
12263,0.2975435972260139
12264,0.3207691930414426
12265,0.28102283574192355
12266,0.21086792937626572
12267,0.20791126435706275
12268,0.2228220110603875
12269,0.2282367493247208
12270,0.2191688607249899
12271,0.21538678263525307
12272,0.20325739427013062
12273,0.21677914735443715
12274,0.1970036418298419
12275,0.17383272025404814
12276,0.18816087519804892
12277,0.2138917898451832
12278,0.20545457495344221
12279,0.17950794810123927
12280,0.1861182435417767
12281,0.17747855362059517
12282,0.14910455269859965
12283,0.14814437923880056
12284,0.16253476133619726
12285,0.14787973041086022
12286,0.1749590363053371
12287,0.18511238227416904
12288,0.17620839504125002
12289,0.17035175177728148
12290,0.15348363274768836
12291,0.1606368493161439
12292,0.16646370859793927
12293,0.16659772141057166
12294,0.13697451090392362
12295,0.12845277018111703
12296,0.14347229619805021
12297,0.18195276971763538
12298,0.15969356613819016
12299,0.16318881926362394
12300,0.19172481253262738
12301,0.18878186372009698
12302,0.22201717469104623
12303,0.2268386908300683
12304,0.23014848105920313
12305,0.2071389760585356
12306,0.21202256786624643
12307,0.23255436127554116
12308,0.2273688542993544
12309,0.2187468446588347
12310,0.22045664143362442
12311,0.21142572694143114
12312,0.2069810847178206
12313,0.162741641804189
12314,0.1600873673507574
12315,0.1680675300709498
12316,0.34925593546560124
12317,0.17184520601426986
12318,0.1203501373863561
12319,0.1309690461776783
12320,0.129530188087354
12321,0.13004738455831796
12322,0.14239852011700307
12323,0.12797554336587139
12324,0.15350258724630236
12325,0.16320910850047987
12326,0.16364326835252144
12327,0.15618791762603051
12328,0.1533166654679024
12329,0.1467664806269393
12330,0.1463103027960714
12331,0.17579069611758744
12332,0.16631260528138292
12333,0.16924818525109328
12334,0.1606760085055337
12335,0.16998118884359578
12336,0.17260520746105437
12337,0.17172542936861057
12338,0.18242344361969226
12339,0.19561639876760276
12340,0.19874689540801485
12341,0.21626218816607773
12401,0.2503031719635488
12402,0.2540621601539113
12403,0.2786140942490484
12404,0.2746763504146699
12405,0.34691107904531304
12406,0.4142952734362754
12407,0.30875073235905814
12408,0.2781133010640515
12409,0.28145740447333367
12410,0.26536507164002426
12411,0.2599337254002639
12412,0.263829321233809
12413,0.2409363594003326
12414,0.243521506218819
12415,0.25626119700053
12416,0.2728459964171328
12417,0.23391203258305568
12418,0.23252178714722274
12419,0.24265865834776187
12420,0.26646408738712746
12421,0.26267337214474523
12422,0.25768944872196603
12423,0.273343748743401
12424,0.2797151711300866
12425,0.26417864609636205
12426,0.24315520567296126
12427,0.26345290816916256
12428,0.2666373247706471
12429,0.26809724048840217
12430,0.26918645030505806
12431,0.2968677232480449
12432,0.3251124735925364
12433,0.3511095924911096
12434,0.4114777069612786
12435,0.4317803955889251
12436,0.40317611147657645
12437,0.3926135347425475
12438,0.3435638461910979
12439,0.32933131995389014
12440,0.3225799148359699
12441,0.32821141025089123
12442,0.3065933456526403
12443,0.2902856718018762
12444,0.31304771134399534
12445,0.3141437565764907
12446,0.2891624175122164
12447,0.3346828656944967
12448,0.32063979019680733
12449,0.2784837094835404
12450,0.2630033601091976
12451,0.2409576687368471
12452,0.2208976488796646
12453,0.20743630706832758
12454,0.20452162691701814
12455,0.21634742219841716
12456,0.23868769228600306
12457,0.2198360924407128
12458,0.24670495247868968
12459,0.27161497297191306
12460,0.24926544596902273
12461,0.24478690728007665
12462,0.24623935877625996
12463,0.31175390707757406
12464,0.38257084092671195
12465,0.38498153613179925
12466,0.30005726187557663
12467,0.25714550470686376
12468,0.22476318360683217
12469,0.21712520618013703
12470,0.23411612077464417
12471,0.21831235555084882
12472,0.22536538602405687
12473,0.3146431297834978
12474,0.42827779339020167
12475,0.41833076886557463
12476,0.2650221608663951
12477,0.2214617695017968
12478,0.1976535205665058
12479,0.18130377631447187
12480,0.17762738363581032
12481,0.15565719026188046
12482,0.14531365983284952
12483,0.12874496333669777
12484,0.11351925202116775
12485,0.12700360419123344
12486,0.15818653404546304
12487,0.16187273229643767
12488,0.17529906184611804
12489,0.14645218719929465
12490,0.16455721284669064
12491,0.17148010904273567
12492,0.16496156354774386
12493,0.1890118068940746
12494,0.19826604036950915
12495,0.16422328641034642
12496,0.14164778660503285
12497,0.2001086551062043
12498,0.2084698093593104
12499,0.20158124009117184
12500,0.20620251849501572
12501,0.1862159034110615
12502,0.23399263408317286
12503,0.21774971490796485
12504,0.20298879145193452
12505,0.20120011865791654
12506,0.19640050520803026
12507,0.2041054605642646
12508,0.20480457339157554
12509,0.2194572078127255
12510,0.2353585628901973
12511,0.23492379642441055
12512,0.2162049753844415
12513,0.19910276506638416
12514,0.17727308601406327
12515,0.1612784379112342
12516,0.1850384221778045
12517,0.16485846098623702
12518,0.2888296541625941
12519,0.17797518532057618
12520,0.1347816665033121
12521,0.1508540975361647
12522,0.14993477536067343
12523,0.20483436514830358
12524,0.2096205021927868
12525,0.20995163518044244
12526,0.19239076827091872
12527,0.2070296544032891
12528,0.2632108373447507
12529,0.22953508322983368
12530,0.20101325269352452
12531,0.18795167574833846
12532,0.17257331574585988
12533,0.19247528661737673
12534,0.16883628970601772
12535,0.155489275933877
12536,0.14913646621118068
12537,0.1415780526263416
12538,0.15085529035704473
12539,0.14240890487668803
12540,0.15258972742959756
12541,0.15315017597968805
12601,0.24765049275055098
12602,0.25571229594831674
12603,0.25190424114181653
12604,0.25856007241191525
12605,0.26965737981601406
12606,0.2588515850794437
12607,0.23898623925838172
12608,0.2734661404171723
12609,0.3057444021566847
12610,0.28894920396472407
12611,0.26023979781039297
12612,0.2553483370735036
12613,0.2390452717550559
12614,0.26310860634381733
12615,0.2488174933412515
12616,0.2979782965932744
12617,0.29165566478956695
12618,0.24275596573981398
12619,0.2447279220816871
12620,0.2485988286347727
12621,0.2882677326983612
12622,0.2680464636447704
12623,0.28114106418188833
12624,0.28716781105857436
12625,0.29271338778258044
12626,0.29291577639704064
12627,0.3056534554555592
12628,0.3123163145960471
12629,0.3196215610926193
12630,0.3087555435367863
12631,0.3226803975624102
12632,0.31334473958723125
12633,0.33909428960862537
12634,0.3925996373360713
12635,0.5553203708131208
12636,0.5145370061619706
12637,0.4498425616444181
12638,0.3942519365261888
12639,0.33469395614221104
12640,0.34046150518972346
12641,0.31642504470111105
12642,0.3150201317385067
12643,0.3070045383890583
12644,0.29290674319513166
12645,0.2878967856446334
12646,0.31874306033245
12647,0.4073871449039794
12648,0.3814356084495145
12649,0.3113045636349432
12650,0.26912127596173857
12651,0.2573764262807483
12652,0.2297835344337192
12653,0.2193949526290102
12654,0.23118926867107
12655,0.24985591858260706
12656,0.2595187056181798
12657,0.2568896441694871
12658,0.2716485137014463
12659,0.2775476739225218
12660,0.27340272694317735
12661,0.22539955249701113
12662,0.22194360047708464
12663,0.23662532379302198
12664,0.2576012378419915
12665,0.2784621085551009
12666,0.2767346094932731
12667,0.2515114981415043
12668,0.23015158924298912
12669,0.22663975451890475
12670,0.253905981071738
12671,0.23336110643173877
12672,0.2264358714501148
12673,0.2174302144793009
12674,0.24854538681120086
12675,0.2534070223077478
12676,0.20739551570704348
12677,0.18760434982410698
12678,0.1733773652935704
12679,0.19574109783037782
12680,0.19720745156873212
12681,0.15194559737827323
12682,0.1532846723764041
12683,0.12707779166124153
12684,0.13569816645704122
12685,0.18497842250006866
12686,0.19107338927521766
12687,0.18987267563779114
12688,0.20020621403110486
12689,0.17579605031180182
12690,0.21338127558349645
12691,0.21782593925563234
12692,0.2126376444845221
12693,0.22642688470404146
12694,0.20186517884709226
12695,0.1776269615895532
12696,0.17450970194583754
12697,0.16618994763062525
12698,0.20148343653683096
12699,0.209208438575525
12700,0.19986651482307616
12701,0.21170449144392817
12702,0.20210230389943884
12703,0.19734003568942132
12704,0.20062956869148935
12705,0.1932602537862534
12706,0.18895257497441126
12707,0.20308924588626642
12708,0.20649142892194178
12709,0.20859859274428685
12710,0.1966639418243216
12711,0.20515574363820127
12712,0.18834080619548227
12713,0.19727348557134727
12714,0.17104398432779058
12715,0.18780188638157053
12716,0.19866941800577115
12717,0.18370493208977037
12718,0.1848169952855343
12719,0.26323477000859813
12720,0.15414030676370172
12721,0.14856095885234222
12722,0.15837572578087697
12723,0.1842579033763408
12724,0.18500977395848692
12725,0.17907855187700836
12726,0.16918139400993762
12727,0.17642819088486308
12728,0.17366669510986457
12729,0.17181982023480413
12730,0.18651229675055933
12731,0.17929684472196608
12732,0.1902043414282656
12733,0.15662557707917227
12734,0.1709278491935969
12735,0.14723438902755373
12736,0.15820648048530975
12737,0.16234546125493574
12738,0.15238167341029848
12739,0.1500928031070904
12740,0.17141187821766432
12741,0.16927848801742326
12801,0.25389864294332853
12802,0.24793710563130303
12803,0.2335632080825664
12804,0.24497062698378916
12805,0.2506911782853729
12806,0.2604913363874183
12807,0.26102244676209446
12808,0.25682290879528846
12809,0.2636445101311833
12810,0.2666442940630256
12811,0.2721841834586313
12812,0.2549015321826465
12813,0.2669461010721235
12814,0.25910485515638065
12815,0.2393043214614246
12816,0.29439765798664547
12817,0.3078521111983503
12818,0.2604022505357029
12819,0.24018247699213593
12820,0.25107917468444163
12821,0.2704799983537307
12822,0.2913794386483191
12823,0.2830945634928249
12824,0.3151476575889411
12825,0.30921372511493944
12826,0.296071430410204
12827,0.3280178173923378
12828,0.3374393970287179
12829,0.34821191804781465
12830,0.3391707592722803
12831,0.32647355248371834
12832,0.3173063737619762
12833,0.35177992696157123
12834,0.41241039773429095
12835,0.5625745392343641
12836,0.5574765533032309
12837,0.5030620265032475
12838,0.44213517072768754
12839,0.36790288164826884
12840,0.36075692534424525
12841,0.33177819465607333
12842,0.3086313115526534
12843,0.3250080118873463
12844,0.3146707936173082
12845,0.29628428546209384
12846,0.33127414363296714
12847,0.3783328525876828
12848,0.4041602961274811
12849,0.3266663030878488
12850,0.26946471250314286
12851,0.2603752600696345
12852,0.24853795417045302
12853,0.24465484499905174
12854,0.25756717821284253
12855,0.26936345114849347
12856,0.27623284328859415
12857,0.28649944244224984
12858,0.29506863285358864
12859,0.3061846563723837
12860,0.2991762560721505
12861,0.25587985246384787
12862,0.23259762151569185
12863,0.23750482791061478
12864,0.23403252439585284
12865,0.25313146333181663
12866,0.25743058179371137
12867,0.24266490543720812
12868,0.2290367839797478
12869,0.2178405764573162
12870,0.25479647078193995
12871,0.23986772008204538
12872,0.22045941013871936
12873,0.19665121101049907
12874,0.1956934708347108
12875,0.17072727470953997
12876,0.15392087285127662
12877,0.156315200205504
12878,0.14552608401409362
12879,0.16974013111408326
12880,0.17373914626597994
12881,0.14706028743395994
12882,0.1527484830525102
12883,0.14861104268420716
12884,0.1521895517816562
12885,0.17688638373862572
12886,0.21292078122734082
12887,0.20123541178652488
12888,0.20754380636966213
12889,0.21009666125741486
12890,0.24787470775589507
12891,0.22175534549894466
12892,0.22840907501710658
12893,0.21717059953582932
12894,0.213502831414561
12895,0.1917803547020185
12896,0.17344321582429514
12897,0.13262505346723058
12898,0.19633241637390422
12899,0.213545909856786
12900,0.211791672968735
12901,0.20096771730472898
12902,0.20795222519818
12903,0.20163191424318752
12904,0.22418722878585934
12905,0.21740535424326393
12906,0.21902509901405204
12907,0.2211247205835006
12908,0.21141531451950343
12909,0.20742520373293333
12910,0.19914727070808755
12911,0.20339205228367402
12912,0.192822117896626
12913,0.1759418068514877
12914,0.1657071371030677
12915,0.19129538149354253
12916,0.1875754391839025
12917,0.16764607537439374
12918,0.13180408180518244
12919,0.22748987160883666
12920,0.16418527003387132
12921,0.1331886080870209
12922,0.15126149047237952
12923,0.17742303288122718
12924,0.19117113774762787
12925,0.17706836014887314
12926,0.16587707142481178
12927,0.18530996136586098
12928,0.18485242778644367
12929,0.1875752519498611
12930,0.20347368285744463
12931,0.19619821470214494
12932,0.2310571689284588
12933,0.17577517643205237
12934,0.15750054533206087
12935,0.1466500482645172
12936,0.16141817260162153
12937,0.16251463935866745
12938,0.16250965616372245
12939,0.16690615260652863
12940,0.22854665473577845
12941,0.2007120810605644
13001,0.26313501164897335
13002,0.2256321904696007
13003,0.22997850277978116
13004,0.2336685661413185
13005,0.26304072597932127
13006,0.25909684748750744
13007,0.2602556324076207
13008,0.26593578670100165
13009,0.2672439535701671
13010,0.2723360449426303
13011,0.24086599916326012
13012,0.2512448402126087
13013,0.25744072109169774
13014,0.2490369489737337
13015,0.23071517921391732
13016,0.27344215810506434
13017,0.2931360151232152
13018,0.30863043171971327
13019,0.2655310872115677
13020,0.24852818737988394
13021,0.2531304458835303
13022,0.27440063258275743
13023,0.2697694061703331
13024,0.299480985042594
13025,0.3346235598105953
13026,0.3178276348224842
13027,0.33957890393968543
13028,0.35242838719587744
13029,0.3353777467968344
13030,0.3583863380340193
13031,0.3443438317116056
13032,0.33337654641312037
13033,0.3630962044804898
13034,0.4460352323025433
13035,0.5161818455351245
13036,0.513438424210395
13037,0.5107152214329428
13038,0.5123339404638396
13039,0.4398038900651158
13040,0.3777536416025599
13041,0.34372939474092484
13042,0.3461217767325023
13043,0.34588551081050384
13044,0.32480604832644056
13045,0.30782241807474225
13046,0.394109597002184
13047,0.4165531092620347
13048,0.3807250243988899
13049,0.3257953493045713
13050,0.2834113227820352
13051,0.2678670441735194
13052,0.2578478363639385
13053,0.27267614360929204
13054,0.26659976732822827
13055,0.2732303067535773
13056,0.28071454907561055
13057,0.29980988239429324
13058,0.3289039580444035
13059,0.3239797052564755
13060,0.3276924766591075
13061,0.2939229811333212
13062,0.22822263897462022
13063,0.2145951407784622
13064,0.20903419733231257
13065,0.21262641569619967
13066,0.23725583030241063
13067,0.22867612619778382
13068,0.22319997366468816
13069,0.20686180384371158
13070,0.2342491615819042
13071,0.22650716049282368
13072,0.20966182166148953
13073,0.19913635971204255
13074,0.17688966340572138
13075,0.16281385422248884
13076,0.16224731175229026
13077,0.15402337856991147
13078,0.1575734989977382
13079,0.1528140488811441
13080,0.14993823876699056
13081,0.1615104120568166
13082,0.16737779391073573
13083,0.16087975947923186
13084,0.1699340762453261
13085,0.17994094387204293
13086,0.22784518859148567
13087,0.20513385511852986
13088,0.22154955479904867
13089,0.24046061881236416
13090,0.22198100312294144
13091,0.21116508805956188
13092,0.19593325750545523
13093,0.1896761017179314
13094,0.19550962773626407
13095,0.1870144840976159
13096,0.1862624141503875
13097,0.14917665682262446
13098,0.16761473350129338
13099,0.20387185716433795
13100,0.2281491966333633
13101,0.21038081885323714
13102,0.23140640280140817
13103,0.2347363702751507
13104,0.2606593039173596
13105,0.24424055846914702
13106,0.2721611975687056
13107,0.23785117970614192
13108,0.19188343633350619
13109,0.24571996723408346
13110,0.2512763682959283
13111,0.21821954477365177
13112,0.1807083977941488
13113,0.1519702417356495
13114,0.1520230710319502
13115,0.19762696705111968
13116,0.20131806759131105
13117,0.178312658621466
13118,0.14085291092956317
13119,0.26021037000557384
13120,0.1739672406804557
13121,0.10637467204331177
13122,0.12559973740297284
13123,0.14585238284091265
13124,0.1541109892311427
13125,0.15429234580226517
13126,0.15338858300271035
13127,0.17620374751342
13128,0.17595858212152676
13129,0.18830951856783076
13130,0.18294410680691714
13131,0.19651016210399236
13132,0.22350543521816357
13133,0.1887398156597382
13134,0.17300474125761303
13135,0.16685338795906254
13136,0.15593352181434106
13137,0.17578763114706605
13138,0.19203899906948682
13139,0.18199824312316304
13140,0.22975374964191642
13141,0.21445335925170436
13201,0.2569143401082365
13202,0.24117690321928503
13203,0.24562273041446384
13204,0.24807427246577232
13205,0.2542694651604997
13206,0.2517924255651501
13207,0.26661237500585516
13208,0.2649809694868156
13209,0.275605122506648
13210,0.24795777638711555
13211,0.21505206568193688
13212,0.21687410697517917
13213,0.24078690034468556
13214,0.2520849140538272
13215,0.2640904346199708
13216,0.2726645072362821
13217,0.27515576563516075
13218,0.28951782468492393
13219,0.26195956496584927
13220,0.2570018265585227
13221,0.24067661585214398
13222,0.23851074976150846
13223,0.24147568483847034
13224,0.2490583337384626
13225,0.2586198218166249
13226,0.3065524122394931
13227,0.3637280940913572
13228,0.3696696434155584
13229,0.3871704289858641
13230,0.37533341396452885
13231,0.3646065820734141
13232,0.35301999980264503
13233,0.3619327632313376
13234,0.39685766707865033
13235,0.4276042880061884
13236,0.4358525303931832
13237,0.46694653609566766
13238,0.49300563998031105
13239,0.5515899605954625
13240,0.5104906422146005
13241,0.4182816256471598
13242,0.3907744859123156
13243,0.3623265378035569
13244,0.35094461501950097
13245,0.32305062695196324
13246,0.3485815789161062
13247,0.34035473619891204
13248,0.32994747963698207
13249,0.3295454227640458
13250,0.3588027213452942
13251,0.29405988824659285
13252,0.267451727261614
13253,0.2521787564255757
13254,0.2509648517615966
13255,0.26000344902771744
13256,0.27261207020336553
13257,0.32251933822796247
13258,0.3530246066621307
13259,0.31474366430845085
13260,0.3284125214399837
13261,0.3058658542766579
13262,0.24643571136695863
13263,0.20767919638549148
13264,0.1924499038841894
13265,0.22504905535642486
13266,0.2234343729368013
13267,0.22134022030224468
13268,0.22194723861896212
13269,0.21188691377015856
13270,0.22771401341676425
13271,0.22926246477860385
13272,0.20461607842877302
13273,0.17432990362791662
13274,0.1725566717019326
13275,0.1647373014331434
13276,0.17865926414260638
13277,0.16206534994148658
13278,0.1595831735206724
13279,0.1541641255742494
13280,0.17388550461425475
13281,0.18660937763836505
13282,0.18982906526955143
13283,0.1799495334296901
13284,0.18964440359628357
13285,0.19281411149673344
13286,0.23990410787817956
13287,0.23770456963673967
13288,0.24735230023493085
13289,0.2535027907264331
13290,0.21375101762964108
13291,0.20203279327211277
13292,0.2010922951542041
13293,0.18925407631567354
13294,0.19786025136153199
13295,0.177413126844631
13296,0.16390067372240757
13297,0.16676044020456932
13298,0.18592003897207957
13299,0.20227001114911133
13300,0.2527588758522664
13301,0.23435576849440448
13302,0.24879099037311894
13303,0.23222223291434146
13304,0.23938380488398558
13305,0.2593182625205087
13306,0.272031654832758
13307,0.24751769386526137
13308,0.21056231353268695
13309,0.23420408708681004
13310,0.19569626082052835
13311,0.15525252377351428
13312,0.17289500939658348
13313,0.1583748168376967
13314,0.1540035016360775
13315,0.17736486789898523
13316,0.18454174980967986
13317,0.1670127955808822
13318,0.14338403258128207
13319,0.24260745310814588
13320,0.19685653870592934
13321,0.1347813829968308
13322,0.15111976990052292
13323,0.13481021960287756
13324,0.14525990811538222
13325,0.14228507903892282
13326,0.14465423083982856
13327,0.15765675212020253
13328,0.1433165996922628
13329,0.14690388468872556
13330,0.14646127151112565
13331,0.18891668520799493
13332,0.16659292915089347
13333,0.18468492723539043
13334,0.17173230328292552
13335,0.16845032818416947
13336,0.16431120198180124
13337,0.19343868049268767
13338,0.22364744865954933
13339,0.20310628616417206
13340,0.18601896391285155
13341,0.20151075740299124
13401,0.20734485654069096
13402,0.23431729814928084
13403,0.21356333372725933
13404,0.20115762288322298
13405,0.22258879941221832
13406,0.2522358344439934
13407,0.2916813748837505
13408,0.2867433881652671
13409,0.25359864917065894
13410,0.23922860823589953
13411,0.23749472887231937
13412,0.2554949839328935
13413,0.2554851915324581
13414,0.24179345295725502
13415,0.28051407865927774
13416,0.26328817181304587
13417,0.2623708235946643
13418,0.26171965661456054
13419,0.24683244158101075
13420,0.242464935073851
13421,0.23336631910964015
13422,0.21016374569328927
13423,0.21412152725069672
13424,0.23536156383866683
13425,0.2240143989580687
13426,0.23785926765423374
13427,0.2788648327199499
13428,0.32814409024721997
13429,0.3490302533940469
13430,0.3273083639620889
13431,0.32868160801495333
13432,0.337194353940431
13433,0.36506273289603486
13434,0.44272750390090954
13435,0.4109620044300836
13436,0.425684109804583
13437,0.4125378303622677
13438,0.42409738650362133
13439,0.42967813881028416
13440,0.4454733686501405
